,x,y
0,-50.0,-0.019299320569842265
1,-49.98999899989999,-0.019249726405228495
2,-49.97999799979998,-0.019198186666119117
3,-49.96999699969997,-0.01914470572568344
4,-49.95999599959996,-0.019089288152724697
5,-49.94999499949995,-0.019031938711302473
6,-49.93999399939994,-0.018972662360335076
7,-49.92999299929993,-0.01891146425318254
8,-49.91999199919992,-0.018848349737210075
9,-49.90999099909991,-0.018783324353331757
10,-49.8999899989999,-0.018716393835535212
11,-49.88998899889989,-0.01864756411038638
12,-49.879987998799876,-0.018576841296515118
13,-49.86998699869987,-0.018504231704081456
14,-49.85998599859986,-0.018429741834222274
15,-49.84998499849985,-0.018353378378479224
16,-49.83998399839984,-0.018275148218206944
17,-49.82998299829983,-0.018195058423962397
18,-49.81998199819982,-0.01811311625487479
19,-49.80998099809981,-0.018029329157996973
20,-49.7999799979998,-0.017943704767637306
21,-49.78997899789979,-0.01785625090467284
22,-49.77997799779978,-0.017766975575843665
23,-49.76997699769977,-0.017675886973028063
24,-49.75997599759976,-0.017582993472499614
25,-49.74997499749975,-0.017488303634164946
26,-49.73997399739974,-0.017391826200783174
27,-49.72997299729973,-0.017293570097166835
28,-49.71997199719972,-0.017193544429363973
29,-49.70997099709971,-0.01709175848382254
30,-49.6999699969997,-0.01698822172653576
31,-49.68996899689969,-0.01688294380216961
32,-49.67996799679968,-0.01677593453317213
33,-49.66996699669967,-0.016667203918864292
34,-49.65996599659966,-0.016556762134513577
35,-49.64996499649965,-0.016444619530388938
36,-49.63996399639964,-0.01633078663079837
37,-49.62996299629963,-0.016215274133108214
38,-49.61996199619962,-0.01609809290674572
39,-49.60996099609961,-0.015979253992183154
40,-49.5999599959996,-0.01585876859990486
41,-49.58995899589959,-0.015736648109357026
42,-49.57995799579958,-0.01561290406787967
43,-49.56995699569957,-0.01548754818962235
44,-49.55995599559956,-0.01536059235444196
45,-49.54995499549955,-0.015232048606783967
46,-49.53995399539954,-0.015101929154546799
47,-49.52995299529953,-0.01497024636792902
48,-49.51995199519952,-0.014837012778260784
49,-49.50995099509951,-0.014702241076817823
50,-49.4999499949995,-0.014565944113619472
51,-49.48994899489949,-0.014428134896210395
52,-49.47994799479948,-0.014288826588425611
53,-49.46994699469947,-0.01414803250914044
54,-49.45994599459946,-0.014005766131003475
55,-49.44994499449945,-0.013862041079154232
56,-49.43994399439944,-0.013716871129925074
57,-49.42994299429943,-0.013570270209527004
58,-49.41994199419942,-0.013422252392721047
59,-49.40994099409941,-0.013272831901473225
60,-49.399939993999396,-0.013122023103594841
61,-49.38993899389939,-0.01296984051136768
62,-49.37993799379938,-0.012816298780153714
63,-49.36993699369937,-0.012661412706991025
64,-49.35993599359936,-0.012505197229174017
65,-49.34993499349935,-0.012347667422819673
66,-49.33993399339934,-0.012188838501418732
67,-49.32993299329933,-0.012028725814373723
68,-49.31993199319932,-0.011867344845521731
69,-49.30993099309931,-0.011704711211643693
70,-49.2999299929993,-0.011540840660959896
71,-49.28992899289929,-0.011375749071611126
72,-49.27992799279928,-0.01120945245012745
73,-49.26992699269927,-0.011041966929882388
74,-49.25992599259926,-0.010873308769534422
75,-49.24992499249925,-0.010703494351455364
76,-49.23992399239924,-0.010532540180145163
77,-49.22992299229923,-0.010360462880635088
78,-49.21992199219922,-0.010187279196877074
79,-49.20992099209921,-0.010013005990121103
80,-49.1999199919992,-0.00983766023728031
81,-49.18991899189919,-0.009661259029283204
82,-49.17991799179918,-0.009483819569415151
83,-49.16991699169917,-0.009305359171646712
84,-49.15991599159916,-0.009125895258951017
85,-49.14991499149915,-0.00894544536160884
86,-49.13991399139914,-0.008764027115503559
87,-49.12991299129913,-0.008581658260403614
88,-49.11991199119912,-0.008398356638234556
89,-49.10991099109911,-0.008214140191340221
90,-49.0999099909991,-0.008029026960732507
91,-49.08990899089909,-0.007843035084331937
92,-49.07990799079908,-0.007656182795196534
93,-49.06990699069907,-0.007468488419741131
94,-49.05990599059906,-0.0072799703759466785
95,-49.04990499049905,-0.007090647171558997
96,-49.03990399039904,-0.0069005374022792125
97,-49.02990299029903,-0.006709659749943336
98,-49.01990199019902,-0.006518032980693193
99,-49.00990099009901,-0.006325675943138196
100,-48.999899989999,-0.006132607566507478
101,-48.98989898989899,-0.0059388468587945956
102,-48.97989798979898,-0.005744412904892263
103,-48.96989698969897,-0.00554932486471934
104,-48.95989598959896,-0.0053536019713395855
105,-48.94989498949895,-0.005157263529071654
106,-48.93989398939894,-0.004960328911592611
107,-48.92989298929893,-0.004762817560032376
108,-48.919891989198916,-0.004564748981061354
109,-48.90989098909891,-0.004366142744970755
110,-48.8998899889989,-0.004167018483745096
111,-48.88988898889889,-0.003967395889129165
112,-48.87988798879888,-0.003767294710686833
113,-48.86988698869887,-0.003566734753854166
114,-48.85988598859886,-0.003365735877985308
115,-48.84988498849885,-0.0031643179943936276
116,-48.83988398839884,-0.0029625010643854546
117,-48.82988298829883,-0.002760305097288747
118,-48.81988198819882,-0.002557750148476169
119,-48.80988098809881,-0.002354856317382047
120,-48.7998799879988,-0.002151643745515572
121,-48.78987898789879,-0.0019481326144675495
122,-48.77987798779878,-0.0017443431439130655
123,-48.76987698769877,-0.0015402955896095388
124,-48.75987598759876,-0.001336010241389636
125,-48.74987498749875,-0.0011315074211514175
126,-48.73987398739874,-0.0009268074808430187
127,-48.72987298729873,-0.0007219308004442366
128,-48.71987198719872,-0.0005168977859444974
129,-48.70987098709871,-0.0003117288673166777
130,-48.6998699869987,-0.00010644449648916289
131,-48.68986898689869,9.893485468656818e-05
132,-48.67986798679868,0.0003043886964703015
133,-48.66986698669867,0.0005098965232709366
134,-48.65986598659866,0.0007154378156852889
135,-48.64986498649865,0.0009209920425405626
136,-48.63986398639864,0.0011265386629381025
137,-48.62986298629863,0.0013320571282989509
138,-48.61986198619862,0.0015375268844117394
139,-48.60986098609861,0.0017429273734805158
140,-48.5998599859986,0.0019482380361752314
141,-48.58985898589859,0.002153438313682488
142,-48.57985798579858,0.002358507649757075
143,-48.56985698569857,0.0025634254927748156
144,-48.55985598559856,0.0027681712977843404
145,-48.54985498549855,0.0029727245285604935
146,-48.53985398539854,0.003177064659656976
147,-48.52985298529853,0.0033811711784587635
148,-48.51985198519852,0.0035850235872348073
149,-48.50985098509851,0.003788601405188644
150,-48.4998499849985,0.003991884170509607
151,-48.48984898489849,0.004194851442422264
152,-48.47984798479848,0.0043974828032345955
153,-48.46984698469847,0.004599757860385435
154,-48.45984598459846,0.004801656248488807
155,-48.44984498449845,0.005003157631377826
156,-48.439843984398436,0.0052042417041458094
157,-48.42984298429843,0.005404888195185115
158,-48.41984198419842,0.0056050768682242
159,-48.40984098409841,0.005804787524360573
160,-48.3998399839984,0.006004000004092293
161,-48.38983898389839,0.006202694189345495
162,-48.37983798379838,0.006400850005499497
163,-48.36983698369837,0.006598447423406971
164,-48.35983598359836,0.00679546646141184
165,-48.34983498349835,0.006991887187362557
166,-48.33983398339834,0.00718768972062128
167,-48.32983298329833,0.007382854234069435
168,-48.31983198319832,0.007577360956107372
169,-48.30983098309831,0.007771190172650714
170,-48.2998299829983,0.007964322229121079
171,-48.28982898289829,0.008156737532431712
172,-48.27982798279828,0.008348416552968472
173,-48.26982698269827,0.00853933982656395
174,-48.25982598259826,0.008729487956467235
175,-48.24982498249825,0.008918841615307097
176,-48.23982398239824,0.009107381547049062
177,-48.22982298229823,0.009295088568946838
178,-48.21982198219822,0.009481943573485929
179,-48.20982098209821,0.009667927530321857
180,-48.1998199819982,0.009853021488210717
181,-48.18981898189819,0.010037206576933412
182,-48.17981798179818,0.010220464009211314
183,-48.16981698169817,0.010402775082615733
184,-48.15981598159816,0.010584121181469076
185,-48.14981498149815,0.010764483778738157
186,-48.13981398139814,0.010943844437920064
187,-48.12981298129813,0.011122184814918518
188,-48.11981198119812,0.011299486659913068
189,-48.10981098109811,0.01147573181921903
190,-48.0998099809981,0.011650902237138607
191,-48.08980898089809,0.011824979957803622
192,-48.07980798079808,0.011997947127007833
193,-48.06980698069807,0.012169785994031092
194,-48.05980598059806,0.012340478913453351
195,-48.04980498049805,0.012510008346958892
196,-48.03980398039804,0.012678356865131253
197,-48.02980298029803,0.012845507149236825
198,-48.01980198019802,0.013011441992999365
199,-48.00980098009801,0.013176144304363412
200,-47.999799979998,0.013339597107247088
201,-47.98979897989799,0.013501783543284598
202,-47.97979797979798,0.013662686873556594
203,-47.96979697969797,0.01382229048031049
204,-47.959795979597956,0.01398057786866884
205,-47.94979497949795,0.014137532668326161
206,-47.93979397939794,0.014293138635234633
207,-47.92979297929793,0.014447379653276757
208,-47.91979197919792,0.0146002397359271
209,-47.909790979097906,0.014751703027901238
210,-47.8997899789979,0.014901753806792298
211,-47.88978897889789,0.015050376484695496
212,-47.87978797879788,0.015197555609818832
213,-47.86978697869787,0.01534327586808199
214,-47.85978597859786,0.015487522084701518
215,-47.84978497849785,0.015630279225763398
216,-47.83978397839784,0.015771532399781213
217,-47.82978297829783,0.015911266859241775
218,-47.81978197819782,0.01604946800213655
219,-47.80978097809781,0.016186121373479197
220,-47.7997799779978,0.016321212666809574
221,-47.78977897789779,0.016454727725682614
222,-47.77977797779778,0.016586652545143802
223,-47.76977697769777,0.0167169732731897
224,-47.75977597759776,0.016845676212213844
225,-47.74977497749775,0.016972747820438283
226,-47.73977397739774,0.01709817471332929
227,-47.72977297729773,0.01722194366499889
228,-47.71977197719772,0.017344041609590622
229,-47.70977097709771,0.01746445564265044
230,-47.6997699769977,0.017583173022481226
231,-47.68976897689769,0.01770018117148253
232,-47.67976797679768,0.017815467677474047
233,-47.66976697669767,0.0179290202950032
234,-47.65976597659766,0.018040826946637008
235,-47.64976497649765,0.018150875724236966
236,-47.63976397639764,0.018259154890218388
237,-47.62976297629763,0.01836565287879285
238,-47.61976197619762,0.01847035829719405
239,-47.60976097609761,0.018573259926887287
240,-47.5997599759976,0.018674346724761374
241,-47.58975897589759,0.018773607824304234
242,-47.57975797579758,0.018871032536761083
243,-47.56975697569757,0.018966610352275346
244,-47.55975597559756,0.019060330941012546
245,-47.54975497549755,0.019152184154266085
246,-47.53975397539754,0.019242160025546046
247,-47.52975297529753,0.01933024877165001
248,-47.51975197519752,0.01941644079371601
249,-47.50975097509751,0.019500726678257883
250,-47.4997499749975,0.019583097198181947
251,-47.48974897489749,0.019663543313786145
252,-47.479747974797476,0.01974205617374062
253,-47.46974697469747,0.01981862711604993
254,-47.45974597459746,0.019893247668997055
255,-47.44974497449745,0.019965909552068305
256,-47.43974397439744,0.02003660467686008
257,-47.429742974297426,0.020105325147966608
258,-47.41974197419742,0.020172063263848804
259,-47.40974097409741,0.020236811517684423
260,-47.3997399739974,0.020299562598198664
261,-47.38973897389739,0.020360309390476124
262,-47.37973797379738,0.020419044976753238
263,-47.36973697369737,0.02047576263719164
264,-47.35973597359736,0.020530455850631707
265,-47.34973497349735,0.020583118295327052
266,-47.33973397339734,0.020633743849659193
267,-47.32973297329733,0.020682326592832645
268,-47.31973197319732,0.0207288608055504
269,-47.30973097309731,0.020773340970669275
