,x,y
0,0.0,-inf
1,0.014801480148014802,-12.639084279635203
2,0.029602960296029605,-10.559642737955366
3,0.04440444044404441,-9.343247413630873
4,0.05920592059205921,-8.48020119627553
5,0.07400740074007402,-7.810770542332901
6,0.08880888088808882,-7.263805871951037
7,0.10361036103610362,-6.801353832469263
8,0.11841184118411842,-6.400759654595695
9,0.13321332133213323,-6.047410547626544
10,0.14801480148014803,-5.731329000653066
11,0.16281628162816283,-5.445398461240091
12,0.17761776177617764,-5.184364330271202
13,0.19241924192419244,-4.944236207250593
14,0.20722072207220724,-4.721912290789427
15,0.22202220222022204,-4.514933676328573
16,0.23682368236823684,-4.321318112915859
17,0.25162516251625167,-4.139444247466554
18,0.26642664266426647,-3.9679690059467085
19,0.28122812281228127,-3.8057673421358813
20,0.29602960296029607,-3.6518874589732295
21,0.31083108310831087,-3.5055169664649335
22,0.32563256325632567,-3.3659569195602552
23,0.34043404340434047,-3.2326016318477535
24,0.35523552355235527,-3.1049227885913657
25,0.37003700370037007,-2.9824568050306004
26,0.38483848384838487,-2.8647946655707566
27,0.39963996399639967,-2.7515736816222156
28,0.4144414441444145,-2.642470749109591
29,0.4292429242924293,-2.5371967896757806
30,0.4440444044404441,-2.4354921346487366
31,0.4588458845884589,-2.337122666179764
32,0.4736473647364737,-2.241876571236023
33,0.4884488448844885,-2.149561595235762
34,0.5032503250325033,-2.0600027057867183
35,0.5180518051805181,-1.9730400951669618
36,0.5328532853285329,-1.8885274642668723
37,0.5476547654765477,-1.8063305417025295
38,0.5624562456245625,-1.7263258004560451
39,0.5772577257725773,-1.6483993412462636
40,0.5920592059205921,-1.5724459172933936
41,0.6068606860686069,-1.4983680795222796
42,0.6216621662166217,-1.4260754247850977
43,0.6364636463646365,-1.3554839325545156
44,0.6512651265126513,-1.286515377880419
45,0.6660666066606661,-1.2190968103242437
46,0.6808680868086809,-1.1531600901679178
47,0.6956695669566957,-1.0886414745050272
48,0.7104710471047105,-1.0254812469115298
49,0.7252725272527253,-0.963623385303323
50,0.7400740074007401,-0.9030152633507645
51,0.7548754875487549,-0.8436073814622256
52,0.7696769676967697,-0.7853531238909206
53,0.7844784478447845,-0.7282085389788374
54,0.7992799279927993,-0.6721321399423795
55,0.8140814081408141,-0.6170847239377901
56,0.828882888288829,-0.5630292074297552
57,0.8436843684368437,-0.5099304761315525
58,0.8584858485848585,-0.45775524799594464
59,0.8732873287328733,-0.40647194791804453
