,x,y
0,-6.0,
1,-5.992999299929993,
2,-5.985998599859986,
3,-5.978997899789979,
4,-5.971997199719972,
5,-5.964996499649965,
6,-5.957995799579958,
7,-5.950995099509951,
8,-5.943994399439944,
9,-5.936993699369937,
10,-5.92999299929993,
11,-5.922992299229923,
12,-5.915991599159916,
13,-5.908990899089909,
14,-5.901990199019902,
15,-5.894989498949895,
16,-5.887988798879888,
17,-5.880988098809881,
18,-5.873987398739874,
19,-5.866986698669867,
20,-5.85998599859986,
21,-5.852985298529853,
22,-5.845984598459846,
23,-5.838983898389839,
24,-5.831983198319832,
25,-5.824982498249825,
26,-5.817981798179818,
27,-5.810981098109811,
28,-5.803980398039804,
29,-5.796979697969797,
30,-5.78997899789979,
31,-5.782978297829783,
32,-5.775977597759776,
33,-5.768976897689769,
34,-5.761976197619762,
35,-5.754975497549755,
36,-5.747974797479748,
37,-5.740974097409741,
38,-5.733973397339734,
39,-5.726972697269727,
40,-5.71997199719972,
41,-5.712971297129713,
42,-5.705970597059706,
43,-5.698969896989699,
44,-5.691969196919692,
45,-5.6849684968496845,
46,-5.677967796779678,
47,-5.670967096709671,
48,-5.663966396639664,
49,-5.656965696569657,
50,-5.64996499649965,
51,-5.642964296429643,
52,-5.635963596359636,
53,-5.628962896289629,
54,-5.621962196219622,
55,-5.614961496149615,
56,-5.607960796079608,
57,-5.600960096009601,
58,-5.593959395939594,
59,-5.586958695869587,
60,-5.57995799579958,
61,-5.572957295729573,
62,-5.565956595659566,
63,-5.558955895589559,
64,-5.551955195519552,
65,-5.544954495449545,
66,-5.537953795379538,
67,-5.530953095309531,
68,-5.523952395239524,
69,-5.516951695169517,
70,-5.50995099509951,
71,-5.502950295029503,
72,-5.495949594959496,
73,-5.488948894889489,
74,-5.481948194819482,
75,-5.474947494749475,
76,-5.467946794679468,
77,-5.4609460946094615,
78,-5.453945394539454,
79,-5.446944694469447,
80,-5.43994399439944,
81,-5.432943294329433,
82,-5.425942594259426,
83,-5.418941894189419,
84,-5.411941194119412,
85,-5.404940494049405,
86,-5.397939793979398,
87,-5.390939093909391,
88,-5.383938393839384,
89,-5.376937693769377,
90,-5.36993699369937,
91,-5.362936293629363,
92,-5.355935593559356,
93,-5.348934893489349,
94,-5.341934193419342,
95,-5.334933493349335,
96,-5.327932793279328,
97,-5.320932093209321,
98,-5.313931393139314,
99,-5.306930693069307,
100,-5.2999299929993,
101,-5.292929292929293,
102,-5.285928592859286,
103,-5.278927892789279,
104,-5.2719271927192715,
105,-5.2649264926492645,
106,-5.2579257925792575,
107,-5.2509250925092505,
108,-5.243924392439244,
109,-5.236923692369237,
110,-5.22992299229923,
111,-5.222922292229223,
112,-5.215921592159216,
113,-5.208920892089209,
114,-5.201920192019202,
115,-5.194919491949195,
116,-5.187918791879188,
117,-5.180918091809181,
118,-5.173917391739174,
119,-5.166916691669167,
120,-5.15991599159916,
121,-5.152915291529153,
122,-5.145914591459146,
123,-5.138913891389139,
124,-5.131913191319132,
125,-5.124912491249125,
126,-5.117911791179118,
127,-5.110911091109111,
128,-5.103910391039104,
129,-5.096909690969097,
130,-5.08990899089909,
131,-5.082908290829083,
132,-5.075907590759076,
133,-5.068906890689069,
134,-5.061906190619062,
135,-5.054905490549055,
136,-5.047904790479048,
137,-5.040904090409041,
138,-5.033903390339034,
139,-5.026902690269027,
140,-5.01990199019902,
141,-5.012901290129013,
142,-5.005900590059006,
143,-4.998899889988999,
144,-4.991899189918992,
145,-4.984898489848985,
146,-4.977897789778978,
147,-4.970897089708971,
148,-4.963896389638964,
149,-4.956895689568957,
150,-4.94989498949895,
151,-4.942894289428943,
152,-4.935893589358936,
153,-4.928892889288929,
154,-4.921892189218922,
155,-4.914891489148915,
156,-4.907890789078908,
157,-4.900890089008901,
158,-4.893889388938894,
159,-4.886888688868887,
160,-4.87988798879888,
161,-4.872887288728873,
162,-4.865886588658865,
163,-4.858885888588858,
164,-4.851885188518851,
165,-4.8448844884488445,
166,-4.8378837883788375,
167,-4.8308830883088305,
168,-4.8238823882388235,
169,-4.816881688168817,
170,-4.80988098809881,
171,-4.802880288028803,
172,-4.795879587958796,
173,-4.788878887888789,
174,-4.781878187818782,
175,-4.774877487748775,
176,-4.767876787678768,
177,-4.760876087608761,
178,-4.753875387538754,
179,-4.746874687468747,
180,-4.73987398739874,
181,-4.732873287328733,
182,-4.725872587258726,
183,-4.718871887188719,
184,-4.711871187118712,
185,-4.704870487048705,
186,-4.697869786978698,
187,-4.690869086908691,
188,-4.683868386838684,
189,-4.676867686768677,
190,-4.66986698669867,
191,-4.662866286628663,
192,-4.655865586558656,
193,-4.648864886488649,
194,-4.641864186418642,
195,-4.634863486348635,
196,-4.627862786278628,
197,-4.620862086208621,
198,-4.613861386138614,
199,-4.606860686068607,
200,-4.5998599859986,
201,-4.592859285928593,
202,-4.585858585858586,
203,-4.578857885788579,
204,-4.571857185718572,
205,-4.564856485648565,
206,-4.557855785578558,
207,-4.550855085508551,
208,-4.543854385438544,
209,-4.536853685368537,
210,-4.52985298529853,
211,-4.522852285228523,
212,-4.515851585158516,
213,-4.508850885088509,
214,-4.501850185018502,
215,-4.494849484948495,
216,-4.487848784878488,
217,-4.480848084808481,
218,-4.473847384738474,
219,-4.466846684668467,
220,-4.45984598459846,
221,-4.452845284528453,
222,-4.445844584458446,
223,-4.438843884388438,
224,-4.431843184318431,
225,-4.424842484248424,
226,-4.417841784178417,
227,-4.4108410841084105,
228,-4.4038403840384035,
229,-4.3968396839683965,
230,-4.38983898389839,
231,-4.382838283828383,
232,-4.375837583758376,
233,-4.368836883688369,
234,-4.361836183618362,
235,-4.354835483548355,
236,-4.347834783478348,
237,-4.340834083408341,
238,-4.333833383338334,
239,-4.326832683268327,
240,-4.31983198319832,
241,-4.312831283128313,
242,-4.305830583058306,
243,-4.298829882988299,
244,-4.291829182918292,
245,-4.284828482848285,
246,-4.277827782778278,
247,-4.270827082708271,
248,-4.263826382638264,
249,-4.256825682568257,
250,-4.24982498249825,
251,-4.242824282428243,
252,-4.235823582358236,
253,-4.228822882288229,
254,-4.221822182218222,
255,-4.214821482148215,
256,-4.207820782078208,
257,-4.200820082008201,
258,-4.193819381938194,
259,-4.186818681868187,
260,-4.1798179817981795,
261,-4.172817281728173,
262,-4.165816581658166,
263,-4.158815881588159,
264,-4.151815181518152,
265,-4.144814481448145,
266,-4.137813781378138,
267,-4.130813081308131,
268,-4.123812381238124,
269,-4.116811681168117,
270,-4.10981098109811,
271,-4.102810281028103,
272,-4.095809580958096,
273,-4.088808880888089,
274,-4.081808180818082,
275,-4.074807480748075,
276,-4.067806780678068,
277,-4.060806080608061,
278,-4.053805380538054,
279,-4.046804680468047,
280,-4.03980398039804,
281,-4.032803280328033,
282,-4.025802580258026,
283,-4.018801880188018,
284,-4.011801180118011,
285,-4.004800480048004,
286,-3.997799779977998,
287,-3.990799079907991,
288,-3.983798379837984,
289,-3.976797679767977,
290,-3.96979697969797,
291,-3.962796279627963,
292,-3.955795579557956,
293,-3.948794879487949,
294,-3.9417941794179416,
295,-3.9347934793479347,
296,-3.9277927792779277,
297,-3.9207920792079207,
298,-3.9137913791379138,
299,-3.906790679067907,
300,-3.8997899789979,
301,-3.892789278927893,
302,-3.885788578857886,
303,-3.878787878787879,
304,-3.871787178717872,
305,-3.864786478647865,
306,-3.857785778577858,
307,-3.850785078507851,
308,-3.843784378437844,
309,-3.8367836783678366,
310,-3.8297829782978297,
311,-3.8227822782278227,
312,-3.8157815781578157,
313,-3.8087808780878087,
314,-3.8017801780178018,
315,-3.794779477947795,
316,-3.787778777877788,
317,-3.780778077807781,
318,-3.773777377737774,
319,-3.766776677667767,
320,-3.75977597759776,
321,-3.752775277527753,
322,-3.745774577457746,
323,-3.738773877387739,
324,-3.7317731773177316,
325,-3.7247724772477246,
326,-3.7177717771777177,
327,-3.7107710771077107,
328,-3.7037703770377037,
329,-3.6967696769676968,
330,-3.68976897689769,
331,-3.682768276827683,
332,-3.675767576757676,
333,-3.668766876687669,
334,-3.661766176617662,
335,-3.654765476547655,
336,-3.647764776477648,
337,-3.640764076407641,
338,-3.633763376337634,
339,-3.6267626762676266,
340,-3.6197619761976196,
341,-3.6127612761276127,
342,-3.6057605760576057,
343,-3.5987598759875987,
344,-3.5917591759175918,
345,-3.584758475847585,
346,-3.577757775777578,
347,-3.570757075707571,
348,-3.563756375637564,
349,-3.556755675567557,
350,-3.54975497549755,
351,-3.542754275427543,
352,-3.535753575357536,
353,-3.528752875287529,
354,-3.5217521752175216,
355,-3.5147514751475146,
356,-3.5077507750775077,
357,-3.5007500750075007,
358,-3.4937493749374937,
359,-3.4867486748674867,
360,-3.4797479747974798,
361,-3.472747274727473,
362,-3.465746574657466,
363,-3.458745874587459,
364,-3.451745174517452,
365,-3.444744474447445,
366,-3.437743774377438,
367,-3.430743074307431,
368,-3.423742374237424,
369,-3.4167416741674166,
370,-3.4097409740974096,
371,-3.4027402740274026,
372,-3.3957395739573957,
373,-3.3887388738873887,
374,-3.3817381738173817,
375,-3.3747374737473748,
376,-3.367736773677368,
377,-3.360736073607361,
378,-3.353735373537354,
379,-3.346734673467347,
380,-3.33973397339734,
381,-3.332733273327333,
382,-3.325732573257326,
383,-3.318731873187319,
384,-3.3117311731173116,
385,-3.3047304730473046,
386,-3.2977297729772976,
387,-3.2907290729072907,
388,-3.2837283728372837,
389,-3.2767276727672767,
390,-3.2697269726972698,
391,-3.262726272627263,
392,-3.255725572557256,
393,-3.248724872487249,
394,-3.241724172417242,
395,-3.234723472347235,
396,-3.227722772277228,
397,-3.220722072207221,
398,-3.213721372137214,
399,-3.206720672067207,
400,-3.1997199719971996,
401,-3.1927192719271926,
402,-3.1857185718571857,
403,-3.1787178717871787,
404,-3.1717171717171717,
405,-3.1647164716471647,
406,-3.1577157715771578,
407,-3.150715071507151,
408,-3.143714371437144,
409,-3.136713671367137,
410,-3.12971297129713,
411,-3.122712271227123,
412,-3.115711571157116,
413,-3.108710871087109,
414,-3.101710171017102,
415,-3.0947094709470946,
416,-3.0877087708770876,
417,-3.0807080708070806,
418,-3.0737073707370737,
419,-3.0667066706670667,
420,-3.0597059705970597,
421,-3.0527052705270528,
422,-3.045704570457046,
423,-3.038703870387039,
424,-3.031703170317032,
425,-3.024702470247025,
426,-3.017701770177018,
427,-3.010701070107011,
428,-3.003700370037004,
429,-2.996699669966997,
430,-2.9896989698969896,
431,-2.9826982698269826,
432,-2.9756975697569756,
433,-2.9686968696869687,
434,-2.9616961696169617,
435,-2.9546954695469547,
436,-2.9476947694769478,
437,-2.940694069406941,
438,-2.933693369336934,
439,-2.926692669266927,
440,-2.91969196919692,
441,-2.912691269126913,
442,-2.905690569056906,
443,-2.898689868986899,
444,-2.891689168916892,
445,-2.8846884688468846,
446,-2.8776877687768776,
447,-2.8706870687068706,
448,-2.8636863686368637,
449,-2.8566856685668567,
450,-2.8496849684968497,
451,-2.8426842684268427,
452,-2.8356835683568358,
453,-2.828682868286829,
454,-2.821682168216822,
455,-2.814681468146815,
456,-2.807680768076808,
457,-2.800680068006801,
458,-2.793679367936794,
459,-2.786678667866787,
460,-2.7796779677967796,
461,-2.7726772677267726,
462,-2.7656765676567656,
463,-2.7586758675867586,
464,-2.7516751675167517,
465,-2.7446744674467447,
466,-2.7376737673767377,
467,-2.7306730673067308,
468,-2.723672367236724,
469,-2.716671667166717,
470,-2.70967096709671,
471,-2.702670267026703,
472,-2.695669566956696,
473,-2.688668866886689,
474,-2.681668166816682,
475,-2.6746674667466745,
476,-2.6676667666766676,
477,-2.6606660666066606,
478,-2.6536653665366536,
479,-2.6466646664666467,
480,-2.6396639663966397,
481,-2.6326632663266327,
482,-2.6256625662566258,
483,-2.618661866186619,
484,-2.611661166116612,
485,-2.604660466046605,
486,-2.597659765976598,
487,-2.590659065906591,
488,-2.583658365836584,
489,-2.576657665766577,
490,-2.5696569656965695,
491,-2.5626562656265626,
492,-2.5556555655565556,
493,-2.5486548654865486,
494,-2.5416541654165417,
495,-2.5346534653465347,
496,-2.5276527652765277,
497,-2.5206520652065207,
498,-2.5136513651365138,
499,-2.506650665066507,
500,-2.4996499649965,
501,-2.492649264926493,
502,-2.485648564856486,
503,-2.478647864786479,
504,-2.471647164716472,
505,-2.4646464646464645,
506,-2.4576457645764576,
507,-2.4506450645064506,
508,-2.4436443644364436,
509,-2.4366436643664366,
510,-2.4296429642964297,
511,-2.4226422642264227,
512,-2.4156415641564157,
513,-2.4086408640864088,
514,-2.401640164016402,
515,-2.394639463946395,
516,-2.387638763876388,
517,-2.380638063806381,
518,-2.373637363736374,
519,-2.366636663666367,
520,-2.3596359635963595,
521,-2.3526352635263525,
522,-2.3456345634563456,
523,-2.3386338633863386,
524,-2.3316331633163316,
525,-2.3246324632463247,
526,-2.3176317631763177,
527,-2.3106310631063107,
528,-2.3036303630363038,
529,-2.296629662966297,
530,-2.28962896289629,
531,-2.282628262826283,
532,-2.275627562756276,
533,-2.268626862686269,
534,-2.261626162616262,
535,-2.2546254625462545,
536,-2.2476247624762475,
537,-2.2406240624062406,
538,-2.2336233623362336,
539,-2.2266226622662266,
540,-2.2196219621962197,
541,-2.2126212621262127,
542,-2.2056205620562057,
543,-2.1986198619861987,
544,-2.1916191619161918,
545,-2.184618461846185,
546,-2.177617761776178,
547,-2.170617061706171,
548,-2.163616361636164,
549,-2.156615661566157,
550,-2.1496149614961495,
551,-2.1426142614261425,
552,-2.1356135613561356,
553,-2.1286128612861286,
554,-2.1216121612161216,
555,-2.1146114611461146,
556,-2.1076107610761077,
557,-2.1006100610061007,
558,-2.0936093609360937,
559,-2.0866086608660868,
560,-2.07960796079608,
561,-2.072607260726073,
562,-2.065606560656066,
563,-2.058605860586059,
564,-2.051605160516052,
565,-2.0446044604460445,
566,-2.0376037603760375,
567,-2.0306030603060305,
568,-2.0236023602360236,
569,-2.0166016601660166,
570,-2.0096009600960096,
571,-2.0026002600260027,
572,-1.9955995599559957,
573,-1.9885988598859887,
574,-1.9815981598159818,
575,-1.9745974597459748,
576,-1.9675967596759678,
577,-1.9605960596059608,
578,-1.9535953595359539,
579,-1.946594659465947,
580,-1.93959395939594,
581,-1.932593259325933,
582,-1.925592559255926,
583,-1.918591859185919,
584,-1.911591159115912,
585,-1.904590459045905,
586,-1.897589758975898,
587,-1.8905890589058911,
588,-1.8835883588358833,
589,-1.8765876587658763,
590,-1.8695869586958693,
591,-1.8625862586258624,
592,-1.8555855585558554,
593,-1.8485848584858484,
594,-1.8415841584158414,
595,-1.8345834583458345,
596,-1.8275827582758275,
597,-1.8205820582058205,
598,-1.8135813581358136,
599,-1.8065806580658066,
600,-1.7995799579957996,
601,-1.7925792579257926,
602,-1.7855785578557857,
603,-1.7785778577857787,
604,-1.7715771577157717,
605,-1.7645764576457648,
606,-1.7575757575757578,
607,-1.7505750575057508,
608,-1.7435743574357438,
609,-1.7365736573657369,
610,-1.72957295729573,
611,-1.722572257225723,
612,-1.715571557155716,
613,-1.708570857085709,
614,-1.701570157015702,
615,-1.694569456945695,
616,-1.687568756875688,
617,-1.680568056805681,
618,-1.6735673567356733,
619,-1.6665666566656663,
620,-1.6595659565956593,
621,-1.6525652565256523,
622,-1.6455645564556454,
623,-1.6385638563856384,
624,-1.6315631563156314,
625,-1.6245624562456245,
626,-1.6175617561756175,
627,-1.6105610561056105,
628,-1.6035603560356035,
629,-1.5965596559655966,
630,-1.5895589558955896,
631,-1.5825582558255826,
632,-1.5755575557555757,
633,-1.5685568556855687,
634,-1.5615561556155617,
635,-1.5545554555455547,
636,-1.5475547554755478,
637,-1.5405540554055408,
638,-1.5335533553355338,
639,-1.5265526552655269,
640,-1.5195519551955199,
641,-1.512551255125513,
642,-1.505550555055506,
643,-1.498549854985499,
644,-1.491549154915492,
645,-1.484548454845485,
646,-1.477547754775478,
647,-1.470547054705471,
648,-1.4635463546354632,
649,-1.4565456545654563,
650,-1.4495449544954493,
651,-1.4425442544254423,
652,-1.4355435543554353,
653,-1.4285428542854284,
654,-1.4215421542154214,
655,-1.4145414541454144,
656,-1.4075407540754075,
657,-1.4005400540054005,
658,-1.3935393539353935,
659,-1.3865386538653866,
660,-1.3795379537953796,
661,-1.3725372537253726,
662,-1.3655365536553656,
663,-1.3585358535853587,
664,-1.3515351535153517,
665,-1.3445344534453447,
666,-1.3375337533753378,
667,-1.3305330533053308,
668,-1.3235323532353238,
669,-1.3165316531653168,
670,-1.3095309530953099,
671,-1.302530253025303,
672,-1.295529552955296,
673,-1.288528852885289,
674,-1.281528152815282,
675,-1.274527452745275,
676,-1.267526752675268,
677,-1.260526052605261,
678,-1.2535253525352532,
679,-1.2465246524652462,
680,-1.2395239523952393,
681,-1.2325232523252323,
682,-1.2255225522552253,
683,-1.2185218521852184,
684,-1.2115211521152114,
685,-1.2045204520452044,
686,-1.1975197519751974,
687,-1.1905190519051905,
688,-1.1835183518351835,
689,-1.1765176517651765,
690,-1.1695169516951696,
691,-1.1625162516251626,
692,-1.1555155515551556,
693,-1.1485148514851486,
694,-1.1415141514151417,
695,-1.1345134513451347,
696,-1.1275127512751277,
697,-1.1205120512051208,
698,-1.1135113511351138,
699,-1.1065106510651068,
700,-1.0995099509950998,
701,-1.0925092509250929,
702,-1.085508550855086,
703,-1.078507850785079,
704,-1.071507150715072,
705,-1.064506450645065,
706,-1.057505750575058,
707,-1.050505050505051,
708,-1.0435043504350432,
709,-1.0365036503650362,
710,-1.0295029502950293,
711,-1.0225022502250223,
712,-1.0155015501550153,
713,-1.0085008500850083,
714,-1.0015001500150014,
715,-0.9944994499449944,
716,-0.9874987498749874,
717,-0.9804980498049805,
718,-0.9734973497349735,
719,-0.9664966496649665,
720,-0.9594959495949595,
721,-0.9524952495249526,
722,-0.9454945494549456,
723,-0.9384938493849386,
724,-0.9314931493149317,
725,-0.9244924492449247,
726,-0.9174917491749177,
727,-0.9104910491049107,
728,-0.9034903490349038,
729,-0.8964896489648968,
730,-0.8894889488948898,
731,-0.8824882488248829,
732,-0.8754875487548759,
733,-0.8684868486848689,
734,-0.861486148614862,
735,-0.854485448544855,
736,-0.847484748474848,
737,-0.840484048404841,
738,-0.8334833483348332,
739,-0.8264826482648262,
740,-0.8194819481948192,
741,-0.8124812481248123,
742,-0.8054805480548053,
743,-0.7984798479847983,
744,-0.7914791479147913,
745,-0.7844784478447844,
746,-0.7774777477747774,
747,-0.7704770477047704,
748,-0.7634763476347635,
749,-0.7564756475647565,
750,-0.7494749474947495,
751,-0.7424742474247426,
752,-0.7354735473547356,
753,-0.7284728472847286,
754,-0.7214721472147216,
755,-0.7144714471447147,
756,-0.7074707470747077,
757,-0.7004700470047007,
758,-0.6934693469346938,
759,-0.6864686468646868,
760,-0.6794679467946798,
761,-0.6724672467246728,
762,-0.6654665466546659,
763,-0.6584658465846589,
764,-0.6514651465146519,
765,-0.644464446444645,
766,-0.637463746374638,
767,-0.630463046304631,
768,-0.6234623462346232,
769,-0.6164616461646162,
770,-0.6094609460946092,
771,-0.6024602460246022,
772,-0.5954595459545953,
773,-0.5884588458845883,
774,-0.5814581458145813,
775,-0.5744574457445744,
776,-0.5674567456745674,
777,-0.5604560456045604,
778,-0.5534553455345534,
779,-0.5464546454645465,
780,-0.5394539453945395,
781,-0.5324532453245325,
782,-0.5254525452545256,
783,-0.5184518451845186,
784,-0.5114511451145116,
785,-0.5044504450445046,
786,-0.4974497449744977,
787,-0.4904490449044907,
788,-0.48344834483448373,
789,-0.47644764476447676,
790,-0.4694469446944698,
791,-0.4624462446244628,
792,-0.45544554455445585,
793,-0.4484448444844489,
794,-0.4414441444144419,
795,-0.43444344434443494,
796,-0.42744274427442797,
797,-0.420442044204421,
798,-0.413441344134414,
799,-0.40644064406440616,
800,-0.3994399439943992,
801,-0.3924392439243922,
802,-0.38543854385438525,
803,-0.3784378437843783,
804,-0.3714371437143713,
805,-0.36443644364436434,
806,-0.35743574357435737,
807,-0.3504350435043504,
808,-0.3434343434343434,
809,-0.33643364336433645,
810,-0.3294329432943295,
811,-0.3224322432243225,
812,-0.31543154315431554,
813,-0.30843084308430857,
814,-0.3014301430143016,
815,-0.29442944294429463,
816,-0.28742874287428766,
817,-0.2804280428042807,
818,-0.2734273427342737,
819,-0.26642664266426674,
820,-0.2594259425942598,
821,-0.2524252425242528,
822,-0.24542454245424583,
823,-0.23842384238423886,
824,-0.2314231423142319,
825,-0.22442244224422492,
826,-0.21742174217421795,
827,-0.21042104210421098,
828,-0.203420342034204,
829,-0.19641964196419615,
830,-0.18941894189418917,
831,-0.1824182418241822,
832,-0.17541754175417523,
833,-0.16841684168416826,
834,-0.1614161416141613,
835,-0.15441544154415432,
836,-0.14741474147414735,
837,-0.14041404140414038,
838,-0.1334133413341334,
839,-0.12641264126412644,
840,-0.11941194119411946,
841,-0.1124112411241125,
842,-0.10541054105410552,
843,-0.09840984098409855,
844,-0.09140914091409158,
845,-0.08440844084408461,
846,-0.07740774077407764,
847,-0.07040704070407067,
848,-0.0634063406340637,
849,-0.056405640564056725,
850,-0.049404940494049754,
851,-0.04240424042404278,
852,-0.03540354035403581,
853,-0.02840284028402884,
854,-0.02140214021402187,
855,-0.014401440144014899,
856,-0.007400740074007928,
857,-0.00040004000400095663,
858,0.006600660066006014,0.0005362630786722629
859,0.013601360136013874,0.001586207939636631
860,0.020602060206020845,0.0029568905901186317
861,0.027602760276027816,0.004585361921009436
862,0.03460346034603479,0.006435653028058204
863,0.04160416041604176,0.0084835934666471
864,0.04860486048604873,0.01071145676782485
865,0.0556055605560557,0.013105497347699788
866,0.06260626062606267,0.015654633484863584
867,0.06960696069606964,0.018349669566540352
868,0.07660766076607661,0.02118280291914883
869,0.08360836083608358,0.024147293825028785
870,0.09060906090609055,0.027237235225449467
871,0.09760976097609753,0.03044738644018814
872,0.1046104610461045,0.03377304969880794
873,0.11161116111611147,0.03720997628139486
874,0.11861186118611844,0.04075429372643457
875,0.1256125612561254,0.044402448395592826
876,0.13261326132613238,0.04815115947008194
877,0.13961396139613935,0.05199738161399611
878,0.14661466146614632,0.05593827431562024
879,0.1536153615361533,0.05997117644857051
880,0.16061606160616027,0.06409358496574322
881,0.16761676167616724,0.06830313690345245
882,0.1746174617461742,0.07259759406474355
883,0.18161816181618118,0.07697482989187025
884,0.18861886188618815,0.08143281814314095
885,0.19561956195619512,0.08596962306886011
886,0.2026202620262021,0.09058339084189458
887,0.20962096209620906,0.09527234204538697
888,0.21662166216621603,0.10003476505681802
889,0.2236223622362239,0.10486901019651296
890,0.23062306230623086,0.10977348453163488
891,0.23762376237623783,0.1147466472451003
892,0.2446244624462448,0.11978700549365551
893,0.2516251625162518,0.12489311069141497
894,0.25862586258625875,0.13006355516499382
895,0.2656265626562657,0.1352969691344673
896,0.2726272627262727,0.14059201798108564
897,0.27962796279627966,0.14594739976824345
898,0.28662866286628663,0.15136184298685668
899,0.2936293629362936,0.15683410450021243
900,0.3006300630063006,0.16236296766665423
901,0.30763076307630755,0.16794724062126326
902,0.3146314631463145,0.17358575470007287
903,0.3216321632163215,0.17927736299238875
904,0.32863286328632846,0.18502093900852656
905,0.33563356335633543,0.19081537545178126
906,0.3426342634263424,0.19665958308473416
907,0.34963496349634937,0.20255248968112746
908,0.35663566356635634,0.20849303905550906
909,0.3636363636363633,0.21448019016369863
910,0.3706370637063703,0.22051291626787145
911,0.37763776377637726,0.22659020416070144
912,0.3846384638463842,0.23271105344358178
913,0.3916391639163912,0.2388744758544405
914,0.39863986398639817,0.24507949464111475
915,0.40564056405640514,0.25132514397664096
916,0.4126412641264121,0.2576104684131653
917,0.4196419641964191,0.263934522371491
918,0.42664266426642605,0.2702963696635531
