,x,y
0,-10.0,-22026.465749406787
1,-9.997999799979999,-21982.452444373306
2,-9.995999599959996,-21938.527086767488
3,-9.993999399939995,-21894.68950085277
4,-9.991999199919992,-21850.939511243603
5,-9.98999899989999,-21807.27694290504
6,-9.987998799879987,-21763.701621151737
7,-9.985998599859986,-21720.21337164756
8,-9.983998399839985,-21676.812020404617
9,-9.981998199819982,-21633.497393782687
10,-9.97999799979998,-21590.269318488616
11,-9.977997799779978,-21547.127621575386
12,-9.975997599759976,-21504.072130441713
13,-9.973997399739973,-21461.102672831043
14,-9.971997199719972,-21418.21907683119
15,-9.969996999699969,-21375.421170873316
16,-9.967996799679968,-21332.70878373158
17,-9.965996599659967,-21290.081744522162
18,-9.963996399639964,-21247.539882702702
19,-9.961996199619962,-21205.083028071735
20,-9.95999599959996,-21162.71101076774
21,-9.957995799579958,-21120.42366126876
22,-9.955995599559955,-21078.220810391434
23,-9.953995399539954,-21036.10228929061
24,-9.951995199519953,-20994.067929458408
25,-9.94999499949995,-20952.117562723663
26,-9.947994799479948,-20910.251021251363
27,-9.945994599459945,-20868.468137541713
28,-9.943994399439944,-20826.768744429766
29,-9.941994199419941,-20785.15267508445
30,-9.93999399939994,-20743.619763008217
31,-9.937993799379939,-20702.169842036088
32,-9.935993599359936,-20660.802746335128
33,-9.933993399339935,-20619.518310403866
34,-9.931993199319932,-20578.316369071406
35,-9.92999299929993,-20537.19675749703
36,-9.927992799279927,-20496.159311169264
37,-9.925992599259926,-20455.203865905503
38,-9.923992399239925,-20414.330257851107
39,-9.921992199219922,-20373.538323478853
40,-9.91999199919992,-20332.82789958838
41,-9.917991799179918,-20292.198823305294
42,-9.915991599159916,-20251.6509320808
43,-9.913991399139913,-20211.184063690762
44,-9.911991199119912,-20170.798056235344
45,-9.90999099909991,-20130.492748138116
46,-9.907990799079908,-20090.267978145508
47,-9.905990599059907,-20050.12358532627
48,-9.903990399039904,-20010.05940907059
49,-9.901990199019902,-19970.07528908972
50,-9.8999899989999,-19930.17106541506
51,-9.897989798979898,-19890.346578397817
52,-9.895989598959895,-19850.601668708045
53,-9.893989398939894,-19810.936177334326
54,-9.891989198919893,-19771.349945582868
55,-9.88998899889989,-19731.84281507698
56,-9.887988798879888,-19692.414627756552
57,-9.885988598859885,-19653.065225877162
58,-9.883988398839884,-19613.794452009734
59,-9.881988198819881,-19574.602149039634
60,-9.87998799879988,-19535.488160166304
61,-9.877987798779879,-19496.452328902407
62,-9.875987598759876,-19457.4944990733
63,-9.873987398739875,-19418.61451481651
64,-9.871987198719872,-19379.81222058086
65,-9.86998699869987,-19341.08746112616
66,-9.867986798679867,-19302.44008152226
67,-9.865986598659866,-19263.869927148735
68,-9.863986398639865,-19225.376843694023
69,-9.861986198619862,-19186.9606771549
70,-9.85998599859986,-19148.62127383599
71,-9.857985798579858,-19110.35848034887
72,-9.855985598559856,-19072.172143611784
73,-9.853985398539853,-19034.0621108487
74,-9.851985198519852,-18996.02822958902
75,-9.849984998499849,-18958.070347666664
76,-9.847984798479848,-18920.18831321975
77,-9.845984598459847,-18882.38197468975
78,-9.843984398439844,-18844.651180820973
79,-9.841984198419842,-18806.995780660072
80,-9.83998399839984,-18769.415623555196
81,-9.837983798379838,-18731.910559155673
82,-9.835983598359835,-18694.48043741111
83,-9.833983398339834,-18657.1251085711
84,-9.831983198319833,-18619.844423184346
85,-9.82998299829983,-18582.638232098197
