,x,y
0,-10.0,9000.0
1,-9.997999799979999,8992.601540069987
2,-9.995999599959996,8985.207639179765
3,-9.993999399939995,8977.818295457364
4,-9.991999199919992,8970.43350703117
5,-9.98999899989999,8963.053272029976
6,-9.987998799879987,8955.67758858294
7,-9.985998599859986,8948.306454819622
8,-9.983998399839985,8940.939868869951
9,-9.981998199819982,8933.577828864245
10,-9.97999799979998,8926.220332933215
11,-9.977997799779978,8918.867379207937
12,-9.975997599759976,8911.5189658199
13,-9.973997399739973,8904.17509090094
14,-9.971997199719972,8896.835752583318
15,-9.969996999699969,8889.50094899964
16,-9.967996799679968,8882.170678282928
17,-9.965996599659967,8874.844938566568
18,-9.963996399639964,8867.523727984333
19,-9.961996199619962,8860.207044670395
20,-9.95999599959996,8852.894886759288
21,-9.957995799579958,8845.58725238595
22,-9.955995599559955,8838.284139685687
23,-9.953995399539954,8830.985546794205
24,-9.951995199519953,8823.691471847584
25,-9.94999499949995,8816.401912982277
26,-9.947994799479948,8809.116868335153
27,-9.945994599459945,8801.83633604343
28,-9.943994399439944,8794.56031424474
29,-9.941994199419941,8787.288801077071
30,-9.93999399939994,8780.021794678825
31,-9.937993799379939,8772.759293188768
32,-9.935993599359936,8765.501294746044
33,-9.933993399339935,8758.247797490207
34,-9.931993199319932,8750.998799561168
35,-9.92999299929993,8743.754299099248
36,-9.927992799279927,8736.514294245122
37,-9.925992599259926,8729.278783139884
38,-9.923992399239925,8722.047763924982
39,-9.921992199219922,8714.821234742258
40,-9.91999199919992,8707.59919373395
41,-9.917991799179918,8700.38163904266
42,-9.915991599159916,8693.168568811398
43,-9.913991399139913,8685.959981183527
44,-9.911991199119912,8678.755874302828
45,-9.90999099909991,8671.556246313443
46,-9.907990799079908,8664.3610953599
47,-9.905990599059907,8657.170419587128
48,-9.903990399039904,8649.984217140414
49,-9.901990199019902,8642.80248616546
50,-9.8999899989999,8635.62522480832
51,-9.897989798979898,8628.452431215463
52,-9.895989598959895,8621.284103533711
53,-9.893989398939894,8614.120239910302
54,-9.891989198919893,8606.960838492834
55,-9.88998899889989,8599.805897429293
56,-9.887988798879888,8592.655414868064
57,-9.885988598859885,8585.509388957897
58,-9.883988398839884,8578.367817847942
59,-9.881988198819881,8571.23069968772
60,-9.87998799879988,8564.09803262715
61,-9.877987798779879,8556.96981481652
62,-9.875987598759876,8549.846044406511
63,-9.873987398739875,8542.72671954819
64,-9.871987198719872,8535.611838392999
65,-9.86998699869987,8528.501399092778
66,-9.867986798679867,8521.395399799734
67,-9.865986598659866,8514.29383866648
68,-9.863986398639865,8507.196713845991
69,-9.861986198619862,8500.104023491633
70,-9.85998599859986,8493.015765757169
71,-9.857985798579858,8485.931938796724
72,-9.855985598559856,8478.852540764832
73,-9.853985398539853,8471.777569816384
74,-9.851985198519852,8464.707024106685
75,-9.849984998499849,8457.640901791394
76,-9.847984798479848,8450.579201026583
77,-9.845984598459847,8443.521919968684
78,-9.843984398439844,8436.469056774522
79,-9.841984198419842,8429.420609601317
80,-9.83998399839984,8422.376576606648
81,-9.837983798379838,8415.33695594851
82,-9.835983598359835,8408.301745785251
83,-9.833983398339834,8401.270944275631
84,-9.831983198319833,8394.244549578778
85,-9.82998299829983,8387.222559854195
86,-9.827982798279828,8380.204973261798
87,-9.825982598259825,8373.191787961856
88,-9.823982398239824,8366.183002115049
89,-9.821982198219821,8359.178613882417
90,-9.81998199819982,8352.178621425408
91,-9.817981798179819,8345.183022905836
92,-9.815981598159816,8338.1918164859
93,-9.813981398139815,8331.205000328197
94,-9.811981198119812,8324.222572595692
95,-9.80998099809981,8317.244531451752
96,-9.807980798079807,8310.270875060105
97,-9.805980598059806,8303.301601584888
98,-9.803980398039805,8296.336709190604
99,-9.801980198019802,8289.376196042143
100,-9.7999799979998,8282.42006030479
101,-9.797979797979798,8275.468300144199
102,-9.795979597959796,8268.520913726423
103,-9.793979397939793,8261.577899217884
104,-9.791979197919792,8254.639254785405
105,-9.78997899789979,8247.70497859618
106,-9.787978797879788,8240.775068817786
107,-9.785978597859787,8233.849523618199
108,-9.783978397839784,8226.928341165762
109,-9.781978197819782,8220.011519629215
110,-9.77997799779978,8213.099057177671
111,-9.777977797779778,8206.190951980645
112,-9.775977597759775,8199.287202208006
113,-9.773977397739774,8192.387806030045
114,-9.771977197719773,8185.492761617407
115,-9.76997699769977,8178.602067141126
116,-9.767976797679768,8171.7157207726395
117,-9.765976597659765,8164.833720683744
118,-9.763976397639764,8157.956065046643
119,-9.761976197619761,8151.082752033899
120,-9.75997599759976,8144.213779818486
121,-9.757975797579759,8137.3491465737425
122,-9.755975597559756,8130.48885047339
123,-9.753975397539755,8123.6328896915575
124,-9.751975197519752,8116.7812624027265
125,-9.74997499749975,8109.933966781791
126,-9.747974797479747,8103.091001004004
127,-9.745974597459746,8096.2523632450275
128,-9.743974397439745,8089.418051680891
129,-9.741974197419742,8082.5880644880035
130,-9.73997399739974,8075.762399843179
131,-9.737973797379738,8068.941055923597
132,-9.735973597359736,8062.124030906832
133,-9.733973397339733,8055.311322970832
134,-9.731973197319732,8048.502930293945
135,-9.729972997299729,8041.698851054884
136,-9.727972797279728,8034.899083432767
137,-9.725972597259727,8028.103625607076
138,-9.723972397239724,8021.312475757684
139,-9.721972197219722,8014.525632064864
140,-9.71997199719972,8007.743092709243
141,-9.717971797179718,8000.964855871864
142,-9.715971597159715,7994.190919734125
143,-9.713971397139714,7987.421282477834
144,-9.711971197119713,7980.655942285167
145,-9.70997099709971,7973.894897338679
146,-9.707970797079708,7967.1381458213355
147,-9.705970597059705,7960.3856859164525
148,-9.703970397039704,7953.637515807761
149,-9.701970197019701,7946.8936336793495
150,-9.6999699969997,7940.154037715714
151,-9.697969796979699,7933.418726101721
152,-9.695969596959696,7926.687697022616
153,-9.693969396939695,7919.960948664046
154,-9.691969196919691,7913.238479212025
155,-9.68996899689969,7906.520286852969
156,-9.687968796879687,7899.806369773654
157,-9.685968596859686,7893.0967261612695
158,-9.683968396839685,7886.391354203367
159,-9.681968196819682,7879.690252087882
160,-9.67996799679968,7872.993418003155
161,-9.677967796779678,7866.300850137882
162,-9.675967596759676,7859.61254668117
163,-9.673967396739673,7852.9285058224905
164,-9.671967196719672,7846.248725751714
165,-9.66996699669967,7839.573204659084
166,-9.667966796679668,7832.901940735226
167,-9.665966596659667,7826.234932171167
168,-9.663966396639664,7819.572177158296
169,-9.661966196619662,7812.913673888407
170,-9.65996599659966,7806.259420553657
171,-9.657965796579658,7799.609415346613
172,-9.655965596559655,7792.963656460195
173,-9.653965396539654,7786.322142087739
174,-9.651965196519653,7779.684870422943
175,-9.64996499649965,7773.051839659889
176,-9.647964796479648,7766.423047993065
177,-9.645964596459645,7759.798493617311
178,-9.643964396439644,7753.178174727885
179,-9.641964196419641,7746.562089520399
180,-9.63996399639964,7739.950236190875
181,-9.637963796379639,7733.342612935699
182,-9.635963596359636,7726.7392179516455
183,-9.633963396339634,7720.140049435887
184,-9.631963196319631,7713.54510558596
185,-9.62996299629963,7706.954384599804
186,-9.627962796279627,7700.367884675725
187,-9.625962596259626,7693.785604012432
188,-9.623962396239625,7687.207540808999
189,-9.621962196219622,7680.633693264893
190,-9.61996199619962,7674.064059579972
191,-9.617961796179618,7667.498637954464
192,-9.615961596159616,7660.937426588997
