,x,y
0,-10.0,22026.465794806718
1,-9.899497487437186,19920.357692679456
2,-9.798994974874372,18015.62966573847
3,-9.698492462311558,16293.02632313223
4,-9.597989949748744,14735.133419795367
5,-9.49748743718593,13326.201811317616
6,-9.396984924623116,12051.988241748213
7,-9.296482412060302,10899.611354818262
8,-9.195979899497488,9857.421472961074
9,-9.095477386934673,8914.882827692732
10,-8.99497487437186,8062.467050789219
11,-8.894472361809045,7291.556849534652
12,-8.793969849246231,6594.358892268752
13,-8.693467336683417,5963.825023570819
14,-8.592964824120603,5393.581012624077
15,-8.492462311557789,4877.8621144590525
16,-8.391959798994975,4411.454792647852
17,-8.291457286432161,3989.644014308897
18,-8.190954773869347,3608.1655846136246
19,-8.090452261306533,3263.163038932274
20,-7.989949748743719,2951.148656830273
21,-7.889447236180905,2668.9682037955577
22,-7.788944723618091,2413.769044261794
23,-7.688442211055277,2182.971303573756
24,-7.5879396984924625,1974.2417873636707
25,-7.4874371859296485,1785.4703946827271
26,-7.386934673366834,1614.74878644196
27,-7.28643216080402,1460.351093516234
28,-7.185929648241206,1320.7164694845335
29,-7.085427135678392,1194.4333116276741
30,-6.984924623115578,1080.2249906693996
31,-6.884422110552764,976.9369449991055
32,-6.78391959798995,883.525008908333
33,-6.683417085427136,799.0448568481405
34,-6.582914572864322,722.6424569966053
35,-6.482412060301508,653.5454376290887
36,-6.381909547738694,591.0552790116559
37,-6.28140703517588,534.540251883471
38,-6.180904522613066,483.4290311414507
39,-6.080402010050252,437.20492016625303
40,-5.979899497487437,395.40062740181156
41,-5.879396984924623,357.5935423835014
42,-5.7788944723618085,323.4014634590718
43,-5.6783919597989945,292.4787340127729
44,-5.57788944723618,264.5127481327567
45,-5.477386934673366,239.2207903966366
46,-5.376884422110552,216.34717782777716
47,-5.276381909547738,195.66067512960578
48,-5.175879396984924,176.9521570678788
49,-5.07537688442211,160.03249436931625
50,-4.974874371859296,144.73064176460474
51,-4.874371859296482,130.89190884729845
52,-4.773869346733668,118.37639626828114
53,-4.673366834170854,107.05758145687204
54,-4.57286432160804,96.82103957126328
55,-4.472361809045226,87.56328674804368
56,-4.371859296482412,79.19073395691782
57,-4.271356783919598,71.61874088486572
58,-4.1708542713567835,64.77076028521218
59,-4.0703517587939695,58.57756414160792
60,-3.9698492462311554,52.9765438240131
61,-3.8693467336683414,47.91107716177806
62,-3.7688442211055273,43.329956035398524
63,-3.6683417085427132,39.18686870032151
64,-3.567839195979899,35.439931609478585
65,-3.467336683417085,32.05126600161891
66,-3.366834170854271,28.98661497506334
67,-3.266331658291457,26.21499717577853
68,-3.165829145728643,23.708393598813952
69,-3.065326633165829,21.441464336895912
70,-2.964824120603015,19.391292412716577
71,-2.8643216080402008,17.537152105251984
72,-2.7638190954773867,15.860299428059543
73,-2.6633165829145726,14.343782641445674
74,-2.5628140703517586,12.97227088292181
75,-2.4623115577889445,11.731899183529492
76,-2.3618090452261304,10.610128303264291
77,-2.2613065326633164,9.595617968638418
78,-2.1608040201005023,8.678112230907576
79,-2.0603015075376883,7.8483357860185645
80,-1.9597989949748733,7.097900208149037
81,-1.8592964824120592,6.419219148929902
82,-1.7587939698492452,5.805431645077182
83,-1.6582914572864311,5.250332759130358
84,-1.557788944723617,4.748310852126295
85,-1.457286432160803,4.294290854081949
86,-1.356783919597989,3.883682958792393
87,-1.2562814070351749,3.512336224286545
88,-1.1557788944723608,3.176496609875545
89,-1.0552763819095468,2.872769025579384
90,-0.9547738693467327,2.5980830102795758
91,-0.8542713567839186,2.3496616916293944
92,-0.7537688442211046,2.124993713929337
93,-0.6532663316582905,1.9218078501794076
94,-0.5527638190954764,1.7380500416548585
95,-0.4522613065326624,1.5718626328924876
96,-0.3517587939698483,1.421565592168574
97,-0.25125628140703427,1.2856395276213748
98,-0.1507537688442202,1.1627103273237562
99,-0.05025125628140614,1.051535268028453
100,0.05025125628140792,0.9509904521556567
101,0.15075376884422198,0.8600594460201683
102,0.25125628140703604,0.7778230044390029
103,0.3517587939698501,0.7034497778428327
104,0.45226130653266416,0.6361879079470402
105,0.5527638190954782,0.5753574270208371
106,0.6532663316582923,0.5203433839166828
107,0.7537688442211063,0.47058962736924664
108,0.8542713567839204,0.4255931837176692
109,0.9547738693467345,0.3848991722140509
110,1.0552763819095485,0.3480962065157037
111,1.1557788944723626,0.3148122358736527
112,1.2562814070351767,0.28471078397488175
113,1.3567839195979907,0.25748754741580193
114,1.4572864321608048,0.23286731942002617
115,1.5577889447236188,0.21060120770151305
116,1.658291457286433,0.19046411834773572
117,1.758793969849247,0.17225248028679588
118,1.859296482412061,0.1557821873345297
119,1.959798994974875,0.14088673701722476
120,2.060301507537689,0.12741554735482283
121,2.160804020100503,0.11523243458853227
122,2.2613065326633173,0.10421423646380279
123,2.3618090452261313,0.09424956715107216
124,2.4623115577889454,0.08523769121745499
125,2.5628140703517595,0.07708750526606056
126,2.6633165829145735,0.06971661694806688
127,2.7638190954773876,0.06305051203704455
128,2.8643216080402016,0.05702180114526814
129,2.9648241206030157,0.051569538466874495
130,3.0653266331658298,0.04663860566086549
131,3.165829145728644,0.04217915464546807
132,3.266331658291458,0.038146103670915275
133,3.366834170854272,0.03449868157631655
134,3.467336683417086,0.03120001562339188
135,3.5678391959799,0.02821675874037365
136,3.668341708542714,0.025518752407787934
137,3.768844221105528,0.023078721778139962
138,3.8693467336683423,0.020871999947389357
139,3.9698492462311563,0.018876278590803826
140,4.07035175879397,0.017071382442304293
141,4.170854271356784,0.01543906533745458
142,4.2713567839195985,0.013962825758241116
143,4.371859296482413,0.012627740014936972
144,4.472361809045227,0.01142031137864227
145,4.572864321608041,0.010328333639342595
146,4.673366834170855,0.009340767710158364
147,4.773869346733669,0.008447630030345401
148,4.874371859296483,0.007639891638883671
149,4.974874371859297,0.006909386898362796
150,5.075376884422111,0.0062487309464304246
151,5.175879396984925,0.005651245040298658
152,5.276381909547739,0.0051108890395967325
153,5.376884422110553,0.004622200345021591
154,5.477386934673367,0.004180238675501253
155,5.577889447236181,0.0037805361256089917
156,5.678391959798995,0.003419051998345725
157,5.778894472361809,0.003092131956683475
158,5.8793969849246235,0.002796471080922229
159,5.9798994974874375,0.002529080458397415
160,6.080402010050253,0.00228725696778466
161,6.180904522613066,0.002068555952543531
162,6.2814070351758815,0.0018707665072489185
163,6.381909547738694,0.0016918891269733158
164,6.48241206030151,0.0015301154937715827
165,6.582914572864322,0.0013838101959247292
166,6.683417085427138,0.0012514941951375948
167,6.78391959798995,0.001131829874556218
168,6.884422110552766,0.0010236075164512422
169,6.984924623115578,0.0009257330728668984
170,7.085427135678394,0.0008372171056057383
171,7.185929648241206,0.0007571647837406715
172,7.286432160804022,0.0006847668375364433
173,7.386934673366834,0.0006192913773314941
